Close Date,Households,HH Income,Education Years,Over 65,Over 85,Ed Pop,Some college to Associates Degree,Poverty Pop,Health Ins,Repeat Donor
2015-10-14,4072.0,143.6247544,15.5232265,1835.0,151.0,8331.0,7203.0,4072.0,12109.0,1
2017-10-04,1501.0,111.6222518,15.72454826,1321.0,360.0,2269.0,2020.0,1501.0,2517.0,1
2021-04-12,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2014-10-01,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2018-08-17,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2021-01-01,10063.0,64.14637782,10.9681633,3803.0,372.0,23809.0,9261.0,10063.0,31199.0,1
2021-01-07,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2014-09-24,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2020-09-21,17740.0,75.06412063,13.11305896,7561.0,831.0,33142.0,19914.0,17740.0,42546.0,1
2020-09-25,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2021-08-20,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2018-09-04,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2021-07-20,13616.0,70.4443302,10.20850828,5924.0,898.0,34296.0,10316.0,13616.0,45889.0,1
2020-10-20,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2021-03-25,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2021-03-25,23090.0,113.1390212,12.66656004,15322.0,2414.0,65649.0,38398.0,23090.0,80950.0,1
2021-05-22,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2014-10-27,24647.0,104.6493488,14.65399168,8871.0,1105.0,42551.0,33752.0,24647.0,50904.0,1
2016-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-12-18,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-12-18,10045.0,100.1831757,13.76666022,4572.0,763.0,20678.0,14476.0,10045.0,27011.0,1
2018-01-24,12005.0,70.14868805,11.21678398,5763.0,1323.0,27562.0,11664.0,12005.0,34510.0,1
2021-03-18,12005.0,70.14868805,11.21678398,5763.0,1323.0,27562.0,11664.0,12005.0,34510.0,1
2021-03-21,18168.0,66.63212792,10.03165649,6828.0,881.0,45204.0,12180.0,18168.0,58950.0,1
2020-10-20,25531.0,90.13845913,12.98842925,11266.0,1383.0,52892.0,31518.0,25531.0,68281.0,1
2019-03-04,11573.0,59.13483971,9.735957525,4560.0,949.0,27310.0,7084.0,11573.0,39287.0,1
2019-08-15,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2020-10-16,7962.0,109.9711128,15.68481489,2922.0,207.0,15153.0,13306.0,7962.0,18956.0,1
2020-10-21,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2021-03-23,2533.0,86.21101461,12.9532646,924.0,97.0,4365.0,2065.0,2533.0,6869.0,1
2021-03-25,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2021-03-25,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2016-12-17,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2021-04-12,16116.0,133.0078804,16.31347693,6988.0,1143.0,26742.0,24957.0,16116.0,35209.0,1
2020-10-19,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2021-08-03,23292.0,97.02687618,12.81041401,10922.0,978.0,63549.0,35411.0,23292.0,73102.0,1
2020-09-16,14772.0,80.43071351,13.18049037,4515.0,554.0,28550.0,17847.0,14772.0,36184.0,1
2020-10-20,13493.0,73.88627436,11.55524818,6594.0,1102.0,31449.0,14064.0,13493.0,42726.0,1
2016-12-17,11992.0,110.2839393,14.26974457,4672.0,611.0,22981.0,17631.0,11992.0,26952.0,1
2017-01-13,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2020-10-20,15414.0,88.28289218,12.88562032,6437.0,726.0,33144.0,19462.0,15414.0,41550.0,1
2020-10-20,10456.0,76.7566469,12.84169576,3151.0,289.0,20050.0,12685.0,10456.0,25870.0,1
2020-10-20,11739.0,65.75943436,10.90336258,5438.0,1277.0,27122.0,11015.0,11739.0,34245.0,1
2019-02-15,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2018-03-30,7116.0,101.0346402,14.38897733,3837.0,353.0,13191.0,9636.0,7116.0,16202.0,1
2022-08-15,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2022-09-19,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2020-10-20,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2021-10-21,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2020-10-20,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2014-04-02,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2014-07-14,73.0,71.19863014,14.53787879,46.0,0.0,132.0,121.0,73.0,139.0,1
2014-09-03,22194.0,106.8514013,15.4337501,6329.0,1242.0,37351.0,32168.0,22194.0,44912.0,1
2014-01-28,3560.0,76.92205056,13.45541354,1450.0,94.0,6807.0,4217.0,3560.0,8679.0,1
2020-11-03,6062.0,84.12363906,14.14732015,1837.0,236.0,10467.0,7317.0,6062.0,14152.0,1
2020-12-15,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2014-09-22,16720.0,127.0675837,16.22100776,7372.0,1296.0,27447.0,25491.0,16720.0,35689.0,1
2018-08-13,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2019-07-26,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2017-09-21,15650.0,118.1771565,15.46905772,5407.0,771.0,26404.0,23622.0,15650.0,32915.0,1
2015-09-22,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2014-09-29,8724.0,143.602132,16.25364039,5149.0,880.0,15589.0,14696.0,8724.0,21433.0,1
2014-09-17,5524.0,125.5200036,15.59637688,4610.0,125.0,10433.0,9223.0,5524.0,11714.0,1
2019-02-20,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2014-12-17,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2015-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2014-10-06,13813.0,120.9501918,14.79015382,7332.0,814.0,27239.0,22302.0,13813.0,35740.0,1
2016-09-28,1531.0,113.211953,15.62488263,1206.0,318.0,2130.0,1852.0,1531.0,2427.0,1
2014-09-30,16116.0,133.0078804,16.31347693,6988.0,1143.0,26742.0,24957.0,16116.0,35209.0,1
2014-03-05,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2014-11-15,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2016-10-07,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2015-05-02,16720.0,127.0675837,16.22100776,7372.0,1296.0,27447.0,25491.0,16720.0,35689.0,1
2020-10-09,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2018-08-22,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2015-03-02,14408.0,131.1951694,15.75734728,4211.0,978.0,24669.0,21357.0,14408.0,33011.0,1
2015-12-11,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2015-11-12,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2014-09-30,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2015-10-20,13176.0,85.0307377,12.79934758,5499.0,816.0,28816.0,16204.0,13176.0,38148.0,1
2015-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-10-06,28249.0,94.68149315,15.11448175,7473.0,1163.0,42557.0,36611.0,28249.0,45225.0,1
2020-10-20,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2017-08-10,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2014-08-15,7070.0,124.5876945,15.06065625,2095.0,229.0,12678.0,10865.0,7070.0,16825.0,1
2014-03-04,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2015-10-16,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2015-12-30,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2014-10-27,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2014-12-31,13720.0,101.6406706,14.6251947,5152.0,400.0,25680.0,19990.0,13720.0,34439.0,1
2014-10-22,13859.0,126.00837,14.82021261,7318.0,953.0,26904.0,21801.0,13859.0,35233.0,1
2018-08-20,1501.0,111.6222518,15.72454826,1321.0,360.0,2269.0,2020.0,1501.0,2517.0,1
2014-09-22,11272.0,114.8358765,15.55564103,4558.0,747.0,19500.0,16955.0,11272.0,24960.0,1
2018-08-27,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2014-10-16,11636.0,110.1190272,15.43168597,3531.0,832.0,18393.0,16242.0,11636.0,20365.0,1
2014-09-29,13303.0,51.49797038,9.982514372,5360.0,1050.0,29224.0,7972.0,13303.0,40797.0,1
2015-12-31,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2017-08-22,15119.0,108.0211985,14.58813269,8697.0,821.0,33824.0,26850.0,15119.0,44196.0,1
2019-09-20,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2019-09-11,16738.0,118.068915,15.1171501,3627.0,221.0,28408.0,22733.0,16738.0,38434.0,1
2014-07-31,11083.0,113.2766399,15.44886423,4369.0,517.0,19106.0,16348.0,11083.0,25015.0,1
2014-10-10,16116.0,133.0078804,16.31347693,6988.0,1143.0,26742.0,24957.0,16116.0,35209.0,1
2018-09-04,16375.0,128.3125191,16.26417097,7325.0,1353.0,27327.0,25480.0,16375.0,35987.0,1
2014-09-22,11316.0,107.0592524,15.43799695,2857.0,285.0,17733.0,15683.0,11316.0,19828.0,1
2017-09-18,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018-08-27,14971.0,124.507047,14.77825944,7149.0,751.0,30450.0,25046.0,14971.0,42756.0,1
2015-05-15,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2018-09-04,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2016-10-18,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2019-09-13,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2015-09-28,22015.0,99.48353395,15.30904523,5881.0,1071.0,37412.0,31836.0,22015.0,43641.0,1
2014-10-13,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2018-08-30,5803.0,65.25202481,13.92683557,1396.0,354.0,7736.0,5368.0,5803.0,7634.0,1
2018-08-14,19366.0,49.68243313,12.51845209,4769.0,571.0,28994.0,13822.0,19366.0,37494.0,1
2017-08-03,6645.0,119.4044394,14.99975104,2073.0,194.0,12050.0,10273.0,6645.0,16181.0,1
2014-09-30,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2014-10-16,11316.0,107.0592524,15.43799695,2857.0,285.0,17733.0,15683.0,11316.0,19828.0,1
2016-10-04,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2015-10-16,1531.0,113.211953,15.62488263,1206.0,318.0,2130.0,1852.0,1531.0,2427.0,1
2014-09-03,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2017-08-21,1501.0,111.6222518,15.72454826,1321.0,360.0,2269.0,2020.0,1501.0,2517.0,1
2014-07-23,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2014-09-18,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2017-09-05,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2017-08-14,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2019-07-22,38263.0,111.9043201,16.19438369,5948.0,780.0,53950.0,51090.0,38263.0,68997.0,1
2016-08-22,5895.0,138.3456319,15.49901594,3870.0,649.0,10162.0,9185.0,5895.0,12950.0,1
2014-10-29,21470.0,108.3860037,15.50766867,5804.0,931.0,35143.0,30553.0,21470.0,42526.0,1
2015-09-20,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2016-10-03,16720.0,127.0675837,16.22100776,7372.0,1296.0,27447.0,25491.0,16720.0,35689.0,1
2018-08-18,28249.0,94.68149315,15.11448175,7473.0,1163.0,42557.0,36611.0,28249.0,45225.0,1
2014-10-06,16116.0,133.0078804,16.31347693,6988.0,1143.0,26742.0,24957.0,16116.0,35209.0,1
2018-09-24,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2014-12-03,8211.0,124.4126781,15.5116324,5199.0,796.0,15517.0,13803.0,8211.0,19176.0,1
2018-09-25,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2018-08-29,1421.0,120.270936,15.91716247,1252.0,340.0,2185.0,2010.0,1421.0,2381.0,1
2019-09-16,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2014-10-16,13519.0,123.167579,14.84467251,7248.0,740.0,26016.0,21040.0,13519.0,35140.0,1
2014-10-16,14597.0,94.625608,10.99728991,6167.0,741.0,40589.0,15839.0,14597.0,52908.0,1
2018-09-11,1531.0,113.211953,15.62488263,1206.0,318.0,2130.0,1852.0,1531.0,2427.0,1
2020-09-24,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2020-06-26,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2014-02-06,12782.0,114.7390862,14.84999778,7735.0,1020.0,22473.0,17984.0,12782.0,28309.0,1
2019-09-20,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2015-10-20,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2015-10-20,12844.0,107.6197057,15.61828366,3021.0,356.0,18388.0,16429.0,12844.0,19509.0,1
2014-10-01,5887.0,108.8962969,15.46496683,2390.0,416.0,9648.0,8471.0,5887.0,12543.0,1
2016-09-20,7226.0,162.8916413,16.69979568,4291.0,528.0,13704.0,13271.0,7226.0,19256.0,1
2017-09-05,16116.0,133.0078804,16.31347693,6988.0,1143.0,26742.0,24957.0,16116.0,35209.0,1
2017-09-07,13303.0,51.49797038,9.982514372,5360.0,1050.0,29224.0,7972.0,13303.0,40797.0,1
2018-09-04,7251.0,89.87001793,14.88806653,6754.0,1514.0,12025.0,9586.0,7251.0,11517.0,1
2016-10-18,28249.0,94.68149315,15.11448175,7473.0,1163.0,42557.0,36611.0,28249.0,45225.0,1
2014-10-10,8517.0,145.5427381,16.37045926,5046.0,953.0,15416.0,14505.0,8517.0,21721.0,1
2015-10-22,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2019-03-27,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2018-10-09,21470.0,108.3860037,15.50766867,5804.0,931.0,35143.0,30553.0,21470.0,42526.0,1
2018-06-22,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2016-10-18,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2014-12-03,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,1
2017-03-07,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2014-10-27,7101.0,113.3041121,15.24740426,2432.0,558.0,11750.0,10252.0,7101.0,14778.0,1
2015-10-20,26045.0,81.16759455,12.92876289,7056.0,997.0,51111.0,32035.0,26045.0,57962.0,1
2018-09-24,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
2017-09-11,5887.0,108.8962969,15.46496683,2390.0,416.0,9648.0,8471.0,5887.0,12543.0,1
2019-08-30,12336.250423011845,108.94524661571913,14.743985180101523,4829.377326565143,737.414551607445,21945.213197969544,17152.39255499154,12336.250423011845,28062.63282571912,0
